user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity,predicted_retention_prob,cluster_label
U102295,2025-10-06,influencer,iOS,Metro,25-34,True,2025-10-12,False,,False,Browser,0.127,0.364,Low-touch browsers
U102296,2025-09-27,app_store,Android,Tier 2,35-44,True,2025-09-28,False,,False,Browser,0.318,0.307,Low-touch browsers
U102297,2025-11-10,referral,Android,Metro,35-44,True,2025-11-17,False,,False,Browser,0.71,0.348,Casual dippers
U102298,2025-10-30,organic,Android,Tier 1,25-34,True,2025-11-10,True,2025-11-12,False,Voter,0.339,0.781,Casual dippers
U102299,2025-09-06,social_ads,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.283,,Did not activate
U102300,2025-09-17,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.24,,Did not activate
U102301,2025-11-10,referral,Web,Metro,18-24,True,2025-11-24,True,2025-12-01,False,Voter,0.612,0.384,Active voters
U102302,2025-09-29,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.426,,Did not activate
U102303,2025-11-03,referral,Android,Tier 3,18-24,True,2025-11-16,True,2025-11-19,False,Creator,0.718,0.529,Active voters
U102304,2025-10-05,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.136,,Did not activate
U102305,2025-10-29,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.731,,Did not activate
U102306,2025-09-24,influencer,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.295,,Did not activate
U102307,2025-10-20,influencer,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.545,,Did not activate
U102308,2025-09-08,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.17,,Did not activate
U102309,2025-10-28,influencer,Android,Tier 2,18-24,True,2025-11-01,True,2025-11-03,True,Voter,0.552,0.573,Power creators
U102310,2025-10-25,referral,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.137,,Did not activate
U102311,2025-11-07,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.369,,Did not activate
U102312,2025-09-17,app_store,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.399,,Did not activate
U102313,2025-10-22,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.339,,Did not activate
U102314,2025-10-04,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.069,,Did not activate
U102315,2025-09-20,app_store,iOS,Tier 1,45+,True,2025-09-30,True,2025-10-01,False,Creator,0.652,0.501,Active voters
U102316,2025-10-17,referral,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.227,,Did not activate
U102317,2025-09-19,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.445,,Did not activate
U102318,2025-10-06,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.485,,Did not activate
U102319,2025-09-04,referral,Web,Metro,18-24,True,2025-09-13,True,2025-09-17,True,Voter,0.534,0.378,Active voters
U102320,2025-10-31,social_ads,Android,Metro,25-34,True,2025-11-05,False,,True,Browser,0.403,0.38,Low-touch browsers
U102321,2025-10-04,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.33,,Did not activate
U102322,2025-09-30,social_ads,iOS,Tier 1,25-34,True,2025-10-04,True,2025-10-11,True,Voter,0.2,0.663,Active voters
U102323,2025-10-15,app_store,Web,Tier 2,18-24,True,2025-10-18,True,2025-10-21,True,Creator,0.679,0.571,Active voters
U102324,2025-11-01,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.189,,Did not activate
U102325,2025-09-12,social_ads,Web,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.292,,Did not activate
U102326,2025-10-21,referral,iOS,Tier 3,25-34,True,2025-10-28,True,2025-10-29,True,Voter,0.358,0.546,Active voters
U102327,2025-09-19,referral,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.333,,Did not activate
U102328,2025-10-12,organic,iOS,Tier 2,35-44,True,2025-10-21,False,,True,Browser,0.268,0.342,Low-touch browsers
U102329,2025-09-21,organic,iOS,Tier 1,35-44,True,2025-09-26,False,,False,Browser,0.397,0.349,Casual dippers
U102330,2025-11-11,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.109,,Did not activate
U102331,2025-09-20,organic,iOS,Metro,18-24,True,2025-09-30,True,2025-10-02,True,Voter,0.555,0.642,Active voters
U102332,2025-10-18,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.246,,Did not activate
U102333,2025-09-21,referral,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.396,,Did not activate
U102334,2025-11-06,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.13,,Did not activate
U102335,2025-09-24,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.182,,Did not activate
U102336,2025-09-29,referral,Android,Tier 1,18-24,True,2025-10-09,False,,False,Browser,0.366,0.453,Low-touch browsers
U102337,2025-09-26,social_ads,Android,Metro,25-34,True,2025-10-07,False,,False,Browser,0.049,0.356,Low-touch browsers
U102338,2025-09-26,influencer,Android,Metro,35-44,True,2025-10-03,True,2025-10-07,False,Creator,0.653,0.852,Active voters
U102339,2025-10-26,app_store,Android,Tier 3,45+,True,2025-10-31,True,2025-11-01,False,Creator,0.633,0.646,Power creators
U102340,2025-09-23,social_ads,iOS,Metro,25-34,True,2025-09-23,False,,False,Browser,0.386,0.407,Casual dippers
U102341,2025-10-18,referral,iOS,Tier 1,45+,True,2025-10-18,True,2025-10-25,False,Voter,0.585,0.793,Active voters
U102342,2025-09-26,organic,iOS,Tier 2,18-24,True,2025-10-07,False,,False,Browser,0.209,0.412,Low-touch browsers
U102343,2025-09-21,referral,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.197,,Did not activate
U102344,2025-11-20,referral,Web,Tier 3,25-34,True,2025-11-26,False,,True,Browser,0.138,0.438,Low-touch browsers
U102345,2025-09-17,social_ads,iOS,Metro,25-34,True,2025-09-28,False,,True,Browser,0.095,0.385,Low-touch browsers
U102346,2025-10-30,social_ads,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.306,,Did not activate
U102347,2025-09-20,organic,Android,Metro,45+,True,2025-09-30,True,2025-10-01,True,Voter,0.246,0.391,Active voters
U102348,2025-09-23,app_store,iOS,Metro,18-24,True,2025-09-29,False,,False,Browser,0.309,0.308,Low-touch browsers
U102349,2025-11-03,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.284,,Did not activate
U102350,2025-09-15,organic,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.137,,Did not activate
U102351,2025-09-29,referral,iOS,Tier 1,18-24,True,2025-10-05,True,2025-10-12,True,Voter,0.511,0.692,Active voters
U102352,2025-09-26,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.254,,Did not activate
U102353,2025-10-22,app_store,Android,Tier 1,25-34,True,2025-11-02,True,2025-11-05,False,Voter,0.191,0.366,Casual dippers
U102354,2025-09-20,referral,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.293,,Did not activate
U102355,2025-09-20,influencer,iOS,Tier 2,35-44,True,2025-09-21,True,2025-09-24,False,Voter,0.481,0.444,Active voters
U102356,2025-10-16,referral,iOS,Tier 3,18-24,True,2025-10-30,True,2025-10-30,False,Creator,0.725,0.86,Power creators
U102357,2025-09-22,app_store,Android,Tier 2,25-34,True,2025-10-06,False,,False,Browser,0.425,0.336,Low-touch browsers
U102358,2025-11-01,app_store,Android,Tier 1,25-34,True,2025-11-14,True,2025-11-19,True,Voter,0.47,0.394,Active voters
U102359,2025-10-04,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.113,,Did not activate
U102360,2025-09-02,social_ads,iOS,Tier 1,18-24,True,2025-09-08,True,2025-09-13,True,Creator,0.666,0.713,Power creators
U102361,2025-10-12,influencer,Android,Metro,18-24,True,2025-10-14,True,2025-10-19,True,Voter,0.529,0.465,Active voters
U102362,2025-10-04,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.508,,Did not activate
U102363,2025-11-18,app_store,Android,Tier 2,18-24,True,2025-11-27,False,,False,Browser,0.232,0.356,Low-touch browsers
U102364,2025-09-16,influencer,Android,Tier 2,25-34,True,2025-09-27,True,2025-09-29,True,Voter,0.211,0.458,Active voters
U102365,2025-09-21,organic,iOS,Tier 1,18-24,True,2025-09-28,True,2025-09-29,True,Voter,0.323,0.376,Active voters
U102366,2025-11-23,referral,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.178,,Did not activate
U102367,2025-10-03,app_store,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.283,,Did not activate
U102368,2025-10-25,app_store,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.46,,Did not activate
U102369,2025-11-11,organic,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.055,,Did not activate
U102370,2025-09-20,social_ads,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.276,,Did not activate
U102371,2025-10-13,social_ads,Android,Tier 1,35-44,True,2025-10-25,False,,False,Browser,0.118,0.358,Low-touch browsers
U102372,2025-10-12,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.367,,Did not activate
U102373,2025-10-10,referral,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.168,,Did not activate
U102374,2025-10-29,influencer,Android,Metro,35-44,True,2025-11-12,False,,False,Browser,0.813,0.244,Casual dippers
U102375,2025-10-08,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.02,,Did not activate
U102376,2025-11-02,social_ads,Android,Tier 3,25-34,True,2025-11-07,False,,False,Browser,0.437,0.432,Low-touch browsers
U102377,2025-10-17,app_store,Android,Metro,25-34,True,2025-10-25,True,2025-10-30,True,Voter,0.456,0.916,Power creators
U102378,2025-10-06,referral,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.326,,Did not activate
U102379,2025-09-25,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.326,,Did not activate
U102380,2025-10-06,organic,Android,Tier 1,35-44,True,2025-10-09,False,,False,Browser,0.551,0.451,Low-touch browsers
U102381,2025-10-06,influencer,iOS,Tier 1,18-24,True,2025-10-15,True,2025-10-22,True,Voter,0.492,0.688,Power creators
U102382,2025-10-04,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.082,,Did not activate
U102383,2025-10-20,social_ads,Android,Tier 2,45+,True,2025-10-31,True,2025-11-04,True,Voter,0.295,0.686,Active voters
U102384,2025-10-13,app_store,Android,Metro,18-24,True,2025-10-18,False,,False,Browser,0.613,0.299,Casual dippers
U102385,2025-10-07,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.437,,Did not activate
U102386,2025-09-21,referral,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.249,,Did not activate
U102387,2025-10-09,organic,Android,Tier 2,25-34,True,2025-10-09,True,2025-10-15,True,Voter,0.447,0.442,Active voters
U102388,2025-11-05,social_ads,Android,Tier 1,18-24,True,2025-11-15,True,2025-11-19,False,Voter,0.32,0.744,Casual dippers
U102389,2025-10-15,organic,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.084,,Did not activate
U102390,2025-10-29,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.385,,Did not activate
U102391,2025-10-07,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.19,,Did not activate
U102392,2025-10-26,social_ads,Android,Metro,35-44,True,2025-11-07,True,2025-11-14,False,Creator,0.631,0.569,Active voters
U102393,2025-09-23,social_ads,iOS,Metro,45+,True,2025-09-30,False,,False,Browser,0.54,0.344,Low-touch browsers
U102394,2025-10-08,organic,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.245,,Did not activate
U102395,2025-09-02,influencer,Android,Metro,18-24,True,2025-09-13,False,,False,Browser,0.086,0.287,Low-touch browsers
U102396,2025-09-18,influencer,Android,Tier 3,25-34,True,2025-09-22,True,2025-09-23,True,Voter,0.326,0.335,Active voters
U102397,2025-10-31,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.301,,Did not activate
U102398,2025-11-20,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.073,,Did not activate
U102399,2025-10-12,social_ads,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.348,,Did not activate
U102400,2025-10-01,organic,Android,Metro,35-44,True,2025-10-01,False,,False,Browser,0.588,0.409,Casual dippers
U102401,2025-10-15,influencer,Android,Tier 2,25-34,True,2025-10-19,True,2025-10-21,True,Voter,0.389,0.431,Power creators
U102402,2025-10-02,social_ads,Android,Metro,18-24,True,2025-10-05,True,2025-10-07,True,Creator,0.642,0.39,Power creators
U102403,2025-10-08,social_ads,Android,Tier 1,18-24,True,2025-10-08,True,2025-10-14,True,Voter,0.54,0.798,Power creators
U102404,2025-10-25,referral,Web,Tier 2,25-34,True,2025-11-06,True,2025-11-10,True,Creator,0.631,0.956,Power creators
U102405,2025-10-23,app_store,iOS,Metro,35-44,True,2025-11-03,False,,True,Browser,0.355,0.284,Casual dippers
U102406,2025-10-23,influencer,Android,Tier 2,18-24,True,2025-10-23,True,2025-10-25,True,Creator,0.719,0.509,Power creators
U102407,2025-11-18,organic,iOS,Metro,25-34,True,2025-11-20,False,,False,Browser,0.428,0.324,Low-touch browsers
U102408,2025-09-28,referral,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.226,,Did not activate
U102409,2025-10-08,app_store,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.22,,Did not activate
U102410,2025-09-14,social_ads,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.042,,Did not activate
U102411,2025-10-08,social_ads,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.484,,Did not activate
U102412,2025-09-28,organic,Android,Tier 2,18-24,True,2025-10-09,True,2025-10-15,True,Voter,0.554,0.402,Power creators
U102413,2025-09-17,organic,Android,Tier 3,45+,True,2025-09-27,True,2025-10-02,True,Creator,0.636,0.761,Power creators
U102414,2025-10-22,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.453,,Did not activate
U102415,2025-10-10,social_ads,Android,Tier 2,18-24,True,2025-10-11,False,,False,Browser,0.235,0.454,Low-touch browsers
U102416,2025-11-28,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.406,,Did not activate
U102417,2025-11-13,social_ads,Android,Tier 3,18-24,True,2025-11-19,False,,False,Browser,0.421,0.467,Casual dippers
U102418,2025-09-03,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.176,,Did not activate
U102419,2025-10-13,referral,Web,Metro,35-44,True,2025-10-15,True,2025-10-22,True,Voter,0.334,0.576,Active voters
U102420,2025-11-18,influencer,Android,Tier 2,25-34,True,2025-11-18,True,2025-11-18,True,Voter,0.458,0.66,Power creators
U102421,2025-10-14,organic,iOS,Metro,18-24,True,2025-10-23,True,2025-10-29,True,Creator,0.846,0.446,Power creators
U102422,2025-10-07,organic,iOS,Tier 2,35-44,True,2025-10-17,False,,False,Browser,0.422,0.354,Low-touch browsers
U102423,2025-10-06,referral,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.335,,Did not activate
U102424,2025-09-07,referral,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.687,,Did not activate
U102425,2025-10-31,organic,Android,Tier 2,25-34,True,2025-11-03,True,2025-11-08,True,Creator,0.907,0.557,Power creators
U102426,2025-10-14,social_ads,Android,Metro,18-24,True,2025-10-28,False,,True,Browser,0.544,0.39,Casual dippers
U102427,2025-09-06,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.401,,Did not activate
U102428,2025-09-24,social_ads,Android,Tier 3,45+,True,2025-09-25,False,,False,Browser,0.611,0.559,Low-touch browsers
U102429,2025-10-03,organic,Android,Tier 1,25-34,True,2025-10-03,True,2025-10-06,False,Voter,0.547,0.357,Active voters
U102430,2025-10-27,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.181,,Did not activate
U102431,2025-09-12,organic,iOS,Metro,25-34,True,2025-09-12,False,,False,Browser,0.257,0.342,Low-touch browsers
U102432,2025-10-11,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.436,,Did not activate
U102433,2025-10-25,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.143,,Did not activate
U102434,2025-09-14,referral,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.351,,Did not activate
U102435,2025-10-21,social_ads,Android,Metro,18-24,True,2025-10-24,False,,False,Browser,0.407,0.409,Casual dippers
U102436,2025-10-06,social_ads,Android,Tier 1,18-24,True,2025-10-16,True,2025-10-19,True,Voter,0.432,0.482,Active voters
U102437,2025-10-03,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.283,,Did not activate
U102438,2025-09-24,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.135,,Did not activate
U102439,2025-09-24,organic,Web,Metro,18-24,True,2025-09-24,True,2025-09-24,True,Creator,0.639,0.974,Active voters
U102440,2025-11-15,referral,Android,Metro,25-34,True,2025-11-29,True,2025-12-05,False,Voter,0.479,0.642,Active voters
U102441,2025-10-14,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.229,,Did not activate
U102442,2025-11-15,social_ads,Web,Metro,18-24,True,2025-11-23,True,2025-11-24,True,Voter,0.387,0.374,Active voters
U102443,2025-10-20,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.287,,Did not activate
U102444,2025-10-03,referral,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.172,,Did not activate
U102445,2025-10-28,influencer,Android,Tier 2,35-44,True,2025-11-09,True,2025-11-09,False,Voter,0.368,0.699,Casual dippers
U102446,2025-11-03,referral,Android,Metro,18-24,True,2025-11-17,True,2025-11-18,True,Creator,0.809,0.645,Power creators
U102447,2025-11-10,referral,Android,Metro,25-34,True,2025-11-11,True,2025-11-13,False,Voter,0.326,0.716,Casual dippers
U102448,2025-10-11,referral,Android,Tier 1,25-34,True,2025-10-18,True,2025-10-18,True,Voter,0.393,0.811,Active voters
U102449,2025-11-06,referral,Android,Metro,18-24,True,2025-11-20,True,2025-11-24,False,Voter,0.106,0.52,Casual dippers
U102450,2025-09-23,organic,Android,Tier 3,18-24,True,2025-10-04,False,,False,Browser,0.26,0.408,Low-touch browsers
U102451,2025-09-15,organic,Android,Tier 3,25-34,True,2025-09-15,False,,False,Browser,0.509,0.393,Low-touch browsers
U102452,2025-10-29,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.129,,Did not activate
U102453,2025-09-26,organic,Android,Tier 1,35-44,True,2025-09-29,True,2025-10-04,True,Voter,0.486,0.579,Power creators
U102454,2025-11-13,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.061,,Did not activate
U102455,2025-09-11,social_ads,Android,Tier 1,18-24,True,2025-09-13,False,,False,Browser,0.458,0.451,Casual dippers
U102456,2025-09-12,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.18,,Did not activate
U102457,2025-09-30,referral,iOS,Tier 2,35-44,True,2025-10-11,True,2025-10-15,True,Creator,0.95,0.961,Power creators
U102458,2025-09-28,organic,Android,Metro,18-24,True,2025-10-01,True,2025-10-08,True,Voter,0.135,0.44,Casual dippers
U102459,2025-10-09,referral,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.198,,Did not activate
U102460,2025-11-09,social_ads,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.443,,Did not activate
U102461,2025-11-19,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.527,,Did not activate
U102462,2025-10-29,referral,Android,Metro,25-34,True,2025-11-03,True,2025-11-09,False,Voter,0.402,0.745,Active voters
U102463,2025-11-27,app_store,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.089,,Did not activate
U102464,2025-11-01,app_store,Android,Tier 1,18-24,True,2025-11-10,True,2025-11-15,False,Voter,0.463,0.322,Active voters
U102465,2025-09-28,organic,iOS,Tier 1,45+,True,2025-10-01,False,,False,Browser,0.18,0.322,Low-touch browsers
U102466,2025-09-28,organic,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.36,,Did not activate
U102467,2025-09-17,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.502,,Did not activate
U102468,2025-10-06,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.302,,Did not activate
U102469,2025-10-05,organic,iOS,Tier 1,35-44,True,2025-10-11,False,,False,Browser,0.264,0.314,Low-touch browsers
U102470,2025-09-25,social_ads,Android,Metro,25-34,True,2025-10-09,True,2025-10-11,True,Voter,0.409,0.572,Active voters
U102471,2025-10-12,app_store,Android,Tier 3,18-24,True,2025-10-13,True,2025-10-16,True,Voter,0.476,0.587,Active voters
U102472,2025-10-13,app_store,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.843,,Did not activate
U102473,2025-10-07,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.66,,Did not activate
U102474,2025-09-22,influencer,Web,Tier 2,18-24,True,2025-10-06,True,2025-10-09,True,Voter,0.437,0.611,Active voters
U102475,2025-10-29,organic,iOS,Metro,18-24,True,2025-11-01,True,2025-11-07,False,Creator,0.641,0.551,Power creators
U102476,2025-09-06,app_store,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.313,,Did not activate
U102477,2025-11-21,referral,Android,Tier 1,45+,True,2025-11-21,False,,False,Browser,0.097,0.364,Low-touch browsers
U102478,2025-10-16,referral,Android,Tier 1,18-24,True,2025-10-22,True,2025-10-27,True,Creator,0.829,0.809,Power creators
U102479,2025-09-19,referral,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.296,,Did not activate
U102480,2025-09-17,app_store,Android,Tier 1,18-24,True,2025-09-28,False,,True,Browser,0.514,0.328,Casual dippers
U102481,2025-09-21,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.252,,Did not activate
U102482,2025-10-14,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.363,,Did not activate
U102483,2025-10-05,influencer,Android,Tier 1,25-34,True,2025-10-12,True,2025-10-17,True,Voter,0.356,0.886,Active voters
U102484,2025-10-10,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.385,,Did not activate
U102485,2025-09-09,referral,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.695,,Did not activate
U102486,2025-10-22,organic,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.384,,Did not activate
U102487,2025-11-06,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.136,,Did not activate
U102488,2025-10-27,app_store,Android,Metro,18-24,True,2025-11-09,True,2025-11-12,True,Creator,0.852,0.67,Power creators
U102489,2025-11-07,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.709,,Did not activate
U102490,2025-09-18,organic,Android,Tier 1,18-24,True,2025-09-30,False,,True,Browser,0.579,0.372,Casual dippers
U102491,2025-09-08,social_ads,Android,Tier 2,18-24,True,2025-09-17,True,2025-09-24,True,Creator,0.704,0.85,Power creators
U102492,2025-11-05,organic,Web,Metro,25-34,True,2025-11-14,True,2025-11-15,True,Voter,0.608,0.637,Active voters
U102493,2025-11-07,social_ads,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.283,,Did not activate
U102494,2025-09-03,social_ads,Android,Metro,35-44,True,2025-09-06,False,,False,Browser,0.269,0.339,Low-touch browsers
U102495,2025-10-13,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.172,,Did not activate
U102496,2025-11-12,referral,Android,Metro,25-34,True,2025-11-23,True,2025-11-29,False,Voter,0.318,0.413,Active voters
U102497,2025-10-23,influencer,Web,Tier 1,18-24,True,2025-11-01,False,,False,Browser,0.336,0.301,Casual dippers
U102498,2025-10-13,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.21,,Did not activate
U102499,2025-10-14,organic,Android,Metro,18-24,True,2025-10-25,True,2025-10-26,True,Creator,0.904,0.568,Power creators
U102500,2025-10-14,organic,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.326,,Did not activate
U102501,2025-10-01,organic,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.308,,Did not activate
U102502,2025-09-08,organic,Web,Tier 1,18-24,True,2025-09-10,False,,False,Browser,0.393,0.363,Low-touch browsers
U102503,2025-09-25,app_store,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.192,,Did not activate
U102504,2025-09-30,organic,Android,Tier 1,25-34,True,2025-10-05,True,2025-10-11,True,Voter,0.52,0.642,Power creators
U102505,2025-10-21,organic,Android,Metro,25-34,True,2025-10-28,False,,False,Browser,0.356,0.338,Casual dippers
U102506,2025-11-12,organic,Android,Metro,25-34,True,2025-11-22,False,,False,Browser,0.239,0.338,Low-touch browsers
U102507,2025-09-30,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.4,,Did not activate
U102508,2025-10-27,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.093,,Did not activate
U102509,2025-10-16,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.556,,Did not activate
U102510,2025-09-30,organic,Android,Tier 2,25-34,True,2025-10-07,True,2025-10-09,True,Creator,0.714,0.399,Power creators
U102511,2025-10-08,influencer,Android,Metro,18-24,True,2025-10-21,True,2025-10-23,True,Voter,0.565,0.731,Active voters
U102512,2025-11-06,social_ads,iOS,Metro,25-34,True,2025-11-09,False,,False,Browser,0.245,0.506,Low-touch browsers
U102513,2025-10-13,influencer,Android,Tier 3,35-44,True,2025-10-13,False,,True,Browser,0.416,0.318,Casual dippers
U102514,2025-10-20,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.301,,Did not activate
U102515,2025-11-03,social_ads,Android,Tier 1,18-24,True,2025-11-14,False,,False,Browser,0.142,0.416,Low-touch browsers
U102516,2025-09-14,referral,iOS,Tier 2,25-34,True,2025-09-21,True,2025-09-28,True,Creator,0.859,0.745,Power creators
U102517,2025-10-08,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.78,,Did not activate
U102518,2025-10-20,social_ads,Android,Metro,35-44,True,2025-10-24,True,2025-10-29,True,Voter,0.554,0.694,Active voters
U102519,2025-09-05,social_ads,iOS,Metro,18-24,True,2025-09-10,False,,False,Browser,0.416,0.388,Casual dippers
U102520,2025-09-11,app_store,iOS,Metro,18-24,True,2025-09-25,False,,False,Browser,0.624,0.319,Low-touch browsers
U102521,2025-10-22,organic,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.139,,Did not activate
U102522,2025-09-14,organic,Android,Metro,18-24,True,2025-09-26,False,,False,Browser,0.368,0.386,Low-touch browsers
U102523,2025-11-06,social_ads,Web,Tier 2,18-24,True,2025-11-14,True,2025-11-15,True,Voter,0.283,0.58,Active voters
U102524,2025-10-27,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.635,,Did not activate
